"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"H003_batch4_mixed_regime"
"07/03/2026 09:45:00:115 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","ai-proportion","human-regime-bias-mean","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"39","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","2171","18.047380739327778","87.75907707028905","0.4875504281682725","87.75907707028905","0","0.4875504281682725","0","71.24607847730852","71.24607847730852","0","0","916.8820413554303","916.8820413554303","0","0","0.0330710332876647","0","0","0","0","0","0","0","0.0786214540679647","100","0","0.2625537700535203","0.2625537700535203","0","0.023268477055065462"
"40","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","796","19.62752078065077","76.15551148310867","0.4230861749061593","76.15551148310867","0","0.4230861749061593","0","11.567358274028336","11.567358274028336","0","0","1025.621586623861","1025.621586623861","0","0","0.09443286366626302","0","0","0","0","0","0","0","0.07727539052966192","100","0","0.25023535034736355","0.25023535034736355","0","0.019303242463035317"
"42","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","581","24.320394077102293","103.53097396815336","0.575172077600852","103.53097396815336","0","0.575172077600852","0","11.22822927692182","11.22822927692182","0","0","1139.0962160771817","1139.0962160771817","0","0","0.0871538434224639","0","0","0","0","0","0","0","0.08698379676794314","100","0","0.2533738070470941","0.2533738070470941","0","0.02762370881651574"
"44","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","12.557195267794256","79.4625275924579","0.4414584866247661","79.4625275924579","0","0.4414584866247661","0","11.804523040221186","11.804523040221186","0","0","1307.631069617186","1307.631069617186","0","0","0.11606412496576879","0","0","0","0","0","0","0","0.09124981581100888","100","0","0.24671981063702306","0.24671981063702306","0","0.016144485299309164"
"45","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","71","11.885504828656565","101.78233507981994","0.5654574171101108","101.78233507981994","0","0.5654574171101108","0","11.727244218916255","11.727244218916255","0","0","1235.8331272631372","1235.8331272631372","0","0","0.10838579244859892","0","0","0","0","0","0","0","0.08883172499204352","100","0","0.23876382084437067","0.23876382084437067","0","0.022888199045974854"
"46","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","11.005299475654652","79.34911043034103","0.4408283912796724","79.34911043034103","0","0.4408283912796724","0","11.651909883705565","11.651909883705565","0","0","1388.763810008991","1388.763810008991","0","0","0.10487722955674994","0","0","0","0","0","0","0","0.09123189417574838","100","0","0.2719765323631419","0.2719765323631419","0","0.018028429518415774"
"43","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","11.927029984387616","78.7222859833851","0.4373460332410284","78.7222859833851","0","0.4373460332410284","0","11.318978452693843","11.318978452693843","0","0","1112.0683486713635","1112.0683486713635","0","0","0.09703423677302259","0","0","0","0","0","0","0","0.07372604202584228","100","0","0.23775390351749517","0.23775390351749517","0","0.017300818385179054"
"41","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","14.579145214956881","76.53576286697796","0.42519868259432203","76.53576286697796","0","0.42519868259432203","0","11.272555695033587","11.272555695033587","0","0","1113.5557869244485","1113.5557869244485","0","0","0.09173358958530753","0","0","0","0","0","0","0","0.08598934435780398","100","0","0.2670429732210662","0.2670429732210662","0","0.024127926968785757"
"47","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","331","24.790686988126424","85.15238945455853","0.4730688303031029","85.15238945455853","0","0.4730688303031029","0","11.436069085676088","11.436069085676088","0","0","1161.3607958205616","1161.3607958205616","0","0","0.08908049596413403","0","0","0","0","0","0","0","0.07533827573370759","100","0","0.2722159695305935","0.2722159695305935","0","0.024376532767771165"
"48","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","731","20.062238544541046","74.61907111195416","0.414550395066412","74.61907111195416","0","0.414550395066412","0","11.460485542160848","11.460485542160848","0","0","1148.441410693778","1148.441410693778","0","0","0.09641259504878397","0","0","0","0","0","0","0","0.08463721451671066","100","0","0.2577066520257338","0.2577066520257338","0","0.022140138273256685"
"49","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","221","18.155480353632527","96.73061870630065","0.5373923261461147","96.73061870630065","0","0.5373923261461147","0","11.476734301235055","11.476734301235055","0","0","1197.6716458484184","1197.6716458484184","0","0","0.10883959642487451","0","0","0","0","0","0","0","0.08814268661197683","100","0","0.21290852089084045","0.21290852089084045","0","0.019449088654716208"
"50","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","11","19.914021823242948","68.38383744527565","0.37991020802930914","68.38383744527565","0","0.37991020802930914","0","11.714113000169789","11.714113000169789","0","0","1339.6715367815036","1339.6715367815036","0","0","0.09077445002501472","0","0","0","0","0","0","0","0.08867309352074491","100","0","0.24481362897991846","0.24481362897991846","0","0.016903152127496573"
"52","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","371","12.087966346253197","78.09919279049137","0.43388440439161874","78.09919279049137","0","0.43388440439161874","0","11.46019085087945","11.46019085087945","0","0","1181.3060302057536","1181.3060302057536","0","0","0.10254734053002457","0","0","0","0","0","0","0","0.08147075923651549","100","0","0.23086008771673253","0.23086008771673253","0","0.02009105268097291"
"53","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","15.169189886908327","91.43096717566569","0.5079498176425872","91.43096717566569","0","0.5079498176425872","0","11.22686407590761","11.22686407590761","0","0","1108.0133174681841","1108.0133174681841","0","0","0.08772655213257052","0","0","0","0","0","0","0","0.08441959474329991","100","0","0.2573956072562103","0.2573956072562103","0","0.02270805607128725"
"51","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","61","20.502903780863434","67.05573899921195","0.3725318833289553","67.05573899921195","0","0.3725318833289553","0","11.404594424972956","11.404594424972956","0","0","1308.5078956087368","1308.5078956087368","0","0","0.08897827967957883","0","0","0","0","0","0","0","0.0746206014509596","100","0","0.25275848885366387","0.25275848885366387","0","0.0206530230901877"
"55","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","24.272930716310086","93.4870848807435","0.5193726937819083","93.4870848807435","0","0.5193726937819083","0","11.5407576599873","11.5407576599873","0","0","1279.0048797274414","1279.0048797274414","0","0","0.09992945150941246","0","0","0","0","0","0","0","0.08444655792065542","100","0","0.24442343331868802","0.24442343331868802","0","0.018285769021851122"
"54","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","441","26.733213191019416","105.3634449200922","0.5853524717782901","105.3634449200922","0","0.5853524717782901","0","11.091060687615332","11.091060687615332","0","0","925.7087072390584","925.7087072390584","0","0","0.0920281303324133","0","0","0","0","0","0","0","0.08872587523397504","100","0","0.2446438803831626","0.2446438803831626","0","0.01861623346079353"
"56","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","8.859402467253275","94.62910168115057","0.5257172315619476","94.62910168115057","0","0.5257172315619476","0","11.358009810846339","11.358009810846339","0","0","1346.4778060077726","1346.4778060077726","0","0","0.08998342999576292","0","0","0","0","0","0","0","0.08443366545649264","100","0","0.2585997700813476","0.2585997700813476","0","0.01889501610303513"
"57","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","9.761632518634968","84.3192636957194","0.4684403538651078","84.3192636957194","0","0.4684403538651078","0","11.370791078609972","11.370791078609972","0","0","1246.6598133505329","1246.6598133505329","0","0","0.09979630278812146","0","0","0","0","0","0","0","0.08179569377403907","100","0","0.23437813960096832","0.23437813960096832","0","0.019412723628516416"
"59","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","216","18.47284430185917","82.2425600781092","0.4569031115450511","82.2425600781092","0","0.4569031115450511","0","11.60390765840597","11.60390765840597","0","0","1203.2835412792654","1203.2835412792654","0","0","0.10052107654126519","0","0","0","0","0","0","0","0.06924263298667703","100","0","0.24618256066590224","0.24618256066590224","0","0.02322506466602436"
"58","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","28.957955510731864","103.4854602652378","0.5749192236957655","103.4854602652378","0","0.5749192236957655","0","11.748924754628018","11.748924754628018","0","0","1221.1549931337336","1221.1549931337336","0","0","0.11608581386395711","0","0","0","0","0","0","0","0.07794888791892428","100","0","0.2733022612669686","0.2733022612669686","0","0.021468917475820297"
"61","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","196","23.331692322278457","50.06162497085383","0.2781201387269657","50.06162497085383","0","0.2781201387269657","0","10.678049258366418","10.678049258366418","0","0","1058.4723388646098","1058.4723388646098","0","0","0.07131435431062161","0","0","0","0","0","0","0","0.08084995826824669","100","0","0.5047674473264208","0.5047674473264208","0","0.023065781094027328"
"60","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.25","3000","0","17.235014776339483","80.60938683057363","0.4478299268365201","80.60938683057363","0","0.4478299268365201","0","11.606611103518862","11.606611103518862","0","0","1396.8403953611923","1396.8403953611923","0","0","0.10376625674056861","0","0","0","0","0","0","0","0.07139252230554985","100","0","0.2724954986972128","0.2724954986972128","0","0.02174713831838527"
"62","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","151","23.326410358723095","46.52459444805729","0.25846996915587384","46.52459444805729","0","0.25846996915587384","0","10.948108939952938","10.948108939952938","0","0","1196.9133972424115","1196.9133972424115","0","0","0.05355137315685621","0","0","0","0","0","0","0","0.08918000623921735","100","0","0.49798689321976686","0.49798689321976686","0","0.026062376983733405"
"63","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","6","15.817161548133853","111.11980987670437","0.617332277092802","111.11980987670437","0","0.617332277092802","0","11.057397831722149","11.057397831722149","0","0","1300.6949634136704","1300.6949634136704","0","0","0.08348411735470851","0","0","0","0","0","0","0","0.09246264292297231","100","0","0.5227544361451961","0.5227544361451961","0","0.023522106100266702"
"64","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","0","18.238684367575985","79.41509080917908","0.44119494893988376","79.41509080917908","0","0.44119494893988376","0","10.947117025204209","10.947117025204209","0","0","1181.9608458402533","1181.9608458402533","0","0","0.08189744473621396","0","0","0","0","0","0","0","0.08117258845328963","100","0","0.5244923616553322","0.5244923616553322","0","0.02211473316540033"
"65","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","0","11.87453793037949","99.09944836665774","0.5505524909258763","99.09944836665774","0","0.5505524909258763","0","11.309938058472774","11.309938058472774","0","0","1259.3413983339651","1259.3413983339651","0","0","0.08445082770897394","0","0","0","0","0","0","0","0.08139517762184728","100","0","0.48704093465977033","0.48704093465977033","0","0.01824378678725264"
"66","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","0","21.05973597487599","58.505912439671874","0.32503284688706596","58.505912439671874","0","0.32503284688706596","0","11.0424752815779","11.0424752815779","0","0","1391.3663571442946","1391.3663571442946","0","0","0.08142461371754184","0","0","0","0","0","0","0","0.08860416826891734","100","0","0.5198001904853616","0.5198001904853616","0","0.02197231588719911"
"68","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","496","31.08323100652528","121.23105014362012","0.6735058341312229","121.23105014362012","0","0.6735058341312229","0","10.972703671445199","10.972703671445199","0","0","1170.618468811779","1170.618468811779","0","0","0.0749600927148335","0","0","0","0","0","0","0","0.08013874327079583","100","0","0.5072047438748772","0.5072047438748772","0","0.023600803009799578"
"67","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","96","22.74813519188642","116.78878602364075","0.6488265890202264","116.78878602364075","0","0.6488265890202264","0","11.669555141487843","11.669555141487843","0","0","1405.233432317197","1405.233432317197","0","0","0.11990014359891354","0","0","0","0","0","0","0","0.0806761515537321","100","0","0.514097125070827","0.514097125070827","0","0.022126381317152822"
"69","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","1166","37.45014730892829","55.635197634435166","0.3090844313024176","55.635197634435166","0","0.3090844313024176","0","10.921988134957553","10.921988134957553","0","0","998.8563600390729","998.8563600390729","0","0","0.06964718139554127","0","0","0","0","0","0","0","0.08075628738243736","100","0","0.49244835770791895","0.49244835770791895","0","0.02052080674735318"
"70","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","616","28.220249049069494","61.64584227901339","0.3424769015500744","61.64584227901339","0","0.3424769015500744","0","11.588324524517603","11.588324524517603","0","0","1190.5401883407828","1190.5401883407828","0","0","0.09288494648969636","0","0","0","0","0","0","0","0.09374050009821207","100","0","0.5035507455194349","0.5035507455194349","0","0.026662325362222815"
"71","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","466","28.47318510097037","47.35827372720109","0.2631015207066727","47.35827372720109","0","0.2631015207066727","0","11.135417005336357","11.135417005336357","0","0","1274.5969644322522","1274.5969644322522","0","0","0.07873485757440735","0","0","0","0","0","0","0","0.07181805859201208","100","0","0.4937640531435731","0.4937640531435731","0","0.022760843040411396"
"73","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","376","19.230927113117872","110.94758595937506","0.6163754775520837","110.94758595937506","0","0.6163754775520837","0","11.305859170030546","11.305859170030546","0","0","1283.4115925646372","1283.4115925646372","0","0","0.09153764240257178","0","0","0","0","0","0","0","0.09786503328190024","100","0","0.5145164554027594","0.5145164554027594","0","0.02233902033125158"
"72","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","606","42.2316782590042","59.400324022023405","0.33000180012235225","59.400324022023405","0","0.33000180012235225","0","11.445646750334843","11.445646750334843","0","0","1306.4847380290894","1306.4847380290894","0","0","0.09092429195932183","0","0","0","0","0","0","0","0.08948755278372535","100","0","0.4849525397639981","0.4849525397639981","0","0.02092766534235434"
"74","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","0","14.93115744892107","92.4108337247313","0.5133935206929517","92.4108337247313","0","0.5133935206929517","0","10.820935088552067","10.820935088552067","0","0","1211.8036133086673","1211.8036133086673","0","0","0.06687257798787671","0","0","0","0","0","0","0","0.08075296661272212","100","0","0.48859048421459855","0.48859048421459855","0","0.019875223663665068"
"75","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","841","27.480066602716562","107.00896671400477","0.5944942595222488","107.00896671400477","0","0.5944942595222488","0","11.002266324610268","11.002266324610268","0","0","1052.4131813071485","1052.4131813071485","0","0","0.08972774162265607","0","0","0","0","0","0","0","0.08466458452553167","100","0","0.5094200937842603","0.5094200937842603","0","0.023861186447972735"
"78","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","0","15.924819885722513","71.29995942304649","0.3961108856835916","71.29995942304649","0","0.3961108856835916","0","11.191160348541446","11.191160348541446","0","0","1365.7750311751556","1365.7750311751556","0","0","0.08400077902156089","0","0","0","0","0","0","0","0.08175682857818956","100","0","0.49834950232271524","0.49834950232271524","0","0.02170746630923633"
"76","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","36","14.465608601706435","113.75073739545621","0.6319485410858678","113.75073739545621","0","0.6319485410858678","0","11.174861133059435","11.174861133059435","0","0","1314.906134360576","1314.906134360576","0","0","0.08437428779546274","0","0","0","0","0","0","0","0.09867865441027177","100","0","0.48044274142686966","0.48044274142686966","0","0.024720875443422958"
"77","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","846","21.54911488456254","73.60080390109171","0.40889335500606505","73.60080390109171","0","0.40889335500606505","0","11.569711674935867","11.569711674935867","0","0","1382.8610739734404","1382.8610739734404","0","0","0.10645271769661724","0","0","0","0","0","0","0","0.08222767438013036","100","0","0.5052723345559363","0.5052723345559363","0","0.01988033635938896"
"79","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","236","18.82371425257044","60.21338189069034","0.334518788281613","60.21338189069034","0","0.334518788281613","0","11.513831845390078","11.513831845390078","0","0","1320.0622104401762","1320.0622104401762","0","0","0.10117332694301617","0","0","0","0","0","0","0","0.08392561632329203","100","0","0.49454400453714753","0.49454400453714753","0","0.01993631907187177"
"81","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","441","33.56815511765337","54.0490437585368","0.3002724653252044","54.0490437585368","0","0.3002724653252044","0","11.303749318219266","11.303749318219266","0","0","1362.6800643112674","1362.6800643112674","0","0","0.07534463057385965","0","0","0","0","0","0","0","0.0868054511848016","100","0","0.51504882948722","0.51504882948722","0","0.025435241633660177"
"80","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0.5","3000","226","32.472743171403366","106.88042114831246","0.5937801174906248","106.88042114831246","0","0.5937801174906248","0","10.975730876391058","10.975730876391058","0","0","1150.9923914663286","1150.9923914663286","0","0","0.07748710873856979","0","0","0","0","0","0","0","0.09255245837347637","100","0","0.510960026555213","0.510960026555213","0","0.025235681808768937"
